"","date","price","macd1","signal1","macd2","signal2","priceTraded","trade","return","cumReturn"
"2020-10-20",2020-10-20,11916.3349609375,5.58715732245152,2.90759043021132,5.58715732245152,2.00670939629887,11916.3349609375,1,0,29.2219629078751
"2020-10-21",2020-10-21,12823.689453125,8.43801504060124,3.52208205358798,8.43801504060124,2.42163234109257,NA,NA,NA,NA
"2020-10-22",2020-10-22,12965.8916015625,10.4840874432482,4.29563820799467,10.4840874432482,2.94179073478003,NA,NA,NA,NA
"2020-10-23",2020-10-23,12931.5390625,11.5315599448495,5.09962951208964,11.5315599448495,3.49596939349419,NA,NA,NA,NA
"2020-10-24",2020-10-24,13108.0625,12.4734836194834,5.9189466351334,12.4734836194834,4.07516385968704,NA,NA,NA,NA
"2020-10-25",2020-10-25,13031.173828125,12.6863982178553,6.67088569988028,12.6863982178553,4.63072736666564,NA,NA,NA,NA
"2020-10-26",2020-10-26,13075.248046875,12.7437729454618,7.34565094938933,12.7437729454618,5.15414966207184,NA,NA,NA,NA
"2020-10-27",2020-10-27,13654.21875,14.041867968079,8.08967506257708,14.041867968079,5.72755084310457,NA,NA,NA,NA
"2020-10-28",2020-10-28,13271.28515625,13.6942320830926,8.71240362041213,13.6942320830926,6.2415302779425,NA,NA,NA,NA
"2020-10-29",2020-10-29,13437.8828125,13.6826955623146,9.26465828062351,13.6826955623146,6.72160545757941,NA,NA,NA,NA
"2020-10-30",2020-10-30,13546.5224609375,13.7378099752709,9.76167513558433,13.7378099752709,7.17426381355951,NA,NA,NA,NA
"2020-10-31",2020-10-31,13780.9951171875,14.1392239330334,10.248069446412,14.1392239330334,7.62361607933202,NA,NA,NA,NA
"2020-11-01",2020-11-01,13737.109375,14.0727271541765,10.6730314139414,14.0727271541765,8.03968776158005,NA,NA,NA,NA
"2020-11-02",2020-11-02,13550.4892578125,13.3696397185896,10.9726545589023,13.3696397185896,8.38355562977422,NA,NA,NA,NA
"2020-11-03",2020-11-03,13950.30078125,13.6866174182984,11.2742059877241,13.6866174182984,8.72568864838868,NA,NA,NA,NA
"2020-11-04",2020-11-04,14133.70703125,14.1178034191355,11.5901612578809,14.1178034191355,9.07356702069493,NA,NA,NA,NA
"2020-11-05",2020-11-05,15579.8486328125,17.5788107788586,12.2555667602118,17.5788107788586,9.62229242444742,NA,NA,NA,NA
"2020-11-06",2020-11-06,15565.880859375,19.4271380586927,13.0524080155985,19.4271380586927,10.2548631105278,NA,NA,NA,NA
"2020-11-07",2020-11-07,14833.75390625,18.5939896471747,13.6681393079959,18.5939896471747,10.7928712741824,NA,NA,NA,NA
"2020-11-08",2020-11-08,15479.5673828125,19.252562756153,14.2886308022356,19.252562756153,11.3386578214063,NA,NA,NA,NA
"2020-11-09",2020-11-09,15332.3154296875,19.0286997718735,14.8153051321953,19.0286997718735,11.8347895601461,NA,NA,NA,NA
"2020-11-10",2020-11-10,15290.90234375,18.4974269924751,15.2244297833375,18.4974269924751,12.2646371364254,NA,NA,NA,NA
"2020-11-11",2020-11-11,15701.33984375,18.7874602628329,15.620322058837,18.7874602628329,12.6854644349033,NA,NA,NA,NA
"2020-11-12",2020-11-12,16276.34375,19.9369699588722,16.0999496032854,19.9369699588722,13.1533035009658,NA,NA,NA,NA
"2020-11-13",2020-11-13,16317.80859375,20.427171532978,16.5807520399179,20.427171532978,13.6225853094827,NA,NA,NA,NA
"2020-11-14",2020-11-14,16068.138671875,19.8708500177588,16.9463184819002,19.8708500177588,14.0256991616296,NA,NA,NA,NA
"2020-11-15",2020-11-15,15955.587890625,18.9685324999216,17.171008928347,18.9685324999216,14.3445916350678,NA,NA,NA,NA
"2020-11-16",2020-11-16,16716.111328125,19.7190990668759,17.4541300548502,19.7190990668759,14.6913340500231,NA,NA,NA,NA
"2020-11-17",2020-11-17,17645.40625,21.8181727855681,17.9390236915967,21.8181727855681,15.1511300974777,NA,NA,NA,NA
"2020-11-18",2020-11-18,17804.005859375,23.0950689610513,18.5119176104249,23.0950689610513,15.6636422822243,NA,NA,NA,NA
"2020-11-19",2020-11-19,17817.08984375,23.5375197049866,19.070317843154,23.5375197049866,16.1716343740155,NA,NA,NA,NA
"2020-11-20",2020-11-20,18621.314453125,25.0422088527492,19.7338612886646,25.0422088527492,16.7439295016757,NA,NA,NA,NA
"2020-11-21",2020-11-21,18642.232421875,25.599300715422,20.3855767805265,25.599300715422,17.3152437735303,NA,NA,NA,NA
"2020-11-22",2020-11-22,18370.001953125,24.9860596031528,20.8967415385961,24.9860596031528,17.8101351173769,NA,NA,NA,NA
"2020-11-23",2020-11-23,18364.12109375,24.1812569161359,21.2616876916561,24.1812569161359,18.2211752334259,NA,NA,NA,NA
"2020-11-24",2020-11-24,19107.46484375,24.7109807919569,21.6449424805784,24.7109807919569,18.6398723662343,NA,NA,NA,NA
"2020-11-25",2020-11-25,18732.12109375,23.9198175492385,21.8977063770962,23.9198175492385,18.9805139909443,NA,NA,NA,NA
"2020-11-26",2020-11-26,17150.623046875,20.0477199658007,21.6921523313967,20.0477199658007,19.0493659893221,NA,NA,NA,NA
"2020-11-27",2020-11-27,17108.40234375,17.2182390146413,21.1950508517572,17.2182390146413,18.9312287651492,17108.40234375,-1,0.435710090378663,41.9542670075073
"2020-11-28",2020-11-28,17717.4140625,16.3214048050713,20.6535346243476,16.3214048050713,18.7628530257893,NA,NA,NA,NA
"2020-11-29",2020-11-29,18177.484375,16.3698823380283,20.1775732592011,16.3698823380283,18.6084678201273,NA,NA,NA,NA
"2020-11-30",2020-11-30,19625.8359375,18.8305477264438,20.0279037555614,18.8305477264438,18.6227955560187,NA,NA,NA,NA
"2020-12-01",2020-12-01,18802.998046875,18.5635434903104,19.8651970594224,18.5635434903104,18.618972842102,NA,NA,NA,NA
"2020-12-02",2020-12-02,19201.091796875,18.8290020657166,19.7500642823439,18.8290020657166,18.6325231145933,NA,NA,NA,NA
"2020-12-03",2020-12-03,19445.3984375,19.1388935313862,19.6821564211264,19.1388935313862,18.6651921737412,NA,NA,NA,NA
"2020-12-04",2020-12-04,18699.765625,17.7009021088916,19.4620170531003,17.7009021088916,18.6029799114929,NA,NA,NA,NA
"2020-12-05",2020-12-05,19154.23046875,17.3319580841179,19.2253438343245,17.3319580841179,18.5209785032751,NA,NA,NA,NA
"2020-12-06",2020-12-06,19345.12109375,17.1694135140332,18.9969071320699,17.1694135140332,18.4337807620337,NA,NA,NA,NA
"2020-12-07",2020-12-07,19191.630859375,16.5337577114287,18.7232238631098,16.5337577114287,18.3111986297366,NA,NA,NA,NA
"2020-12-08",2020-12-08,18321.14453125,14.3618491946564,18.2386266777261,14.3618491946564,18.0564018919895,NA,NA,NA,NA
"2020-12-09",2020-12-09,18553.916015625,13.1813375174964,17.6767056599228,13.1813375174964,17.7418816097641,NA,NA,NA,NA
"2020-12-10",2020-12-10,18264.9921875,11.7381215976473,17.0168629863366,11.7381215976473,17.3545422541437,NA,NA,NA,NA
"2020-12-11",2020-12-11,18058.904296875,10.2952777042988,16.2700201772213,10.2952777042988,16.8991058315731,NA,NA,NA,NA
"2020-12-12",2020-12-12,18803.65625,10.5213420392707,15.6312781618935,10.5213420392707,16.4876371998116,NA,NA,NA,NA
"2020-12-13",2020-12-13,19142.3828125,11.0935333645971,15.1270842955272,11.0935333645971,16.1396305007655,NA,NA,NA,NA
"2020-12-14",2020-12-14,19246.64453125,11.4704787887082,14.7207947947695,11.4704787887082,15.8383949064392,NA,NA,NA,NA
"2020-12-15",2020-12-15,19417.076171875,11.8294036989149,14.3995291174523,11.8294036989149,15.5797503124054,NA,NA,NA,NA
"2020-12-16",2020-12-16,21310.59765625,15.0630623470601,14.4732550318532,15.0630623470601,15.5464156049638,21310.59765625,1,0,41.9542670075073
"2020-12-17",2020-12-17,22805.162109375,19.3169152506444,15.0114395006078,19.3169152506444,15.7896736466206,NA,NA,NA,NA
"2020-12-18",2020-12-18,23137.9609375,22.1872542914141,15.8087522551418,22.1872542914141,16.2024207849944,NA,NA,NA,NA
"2020-12-19",2020-12-19,23869.83203125,24.7693925160055,16.8043789507933,24.7693925160055,16.755128638608,NA,NA,NA,NA
"2020-12-20",2020-12-20,23477.294921875,25.3392713776666,17.752700331557,25.3392713776666,17.3089442991924,NA,NA,NA,NA
